is_explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,country
1,232998,0.7305,0.7952,11,-4.82,1,0.14,0.363,0,0.1173,0.3562,124.067,KR
0,196985,0.4791,0.8172,10,-9.547,1,0.0308,0.5728,0.14286,0.1368,0.2969,147.036,JP
1,199576,0.6325,0.6181,10,-6.924,1,0.0789,0.3159,0.04558,0.3205,0.6208,140.785,BR
0,185543,0.5133,0.7895,10,-8.322,1,0,0.2412,0,0.0857,0.2807,91.058,DE
0,149489,0.4482,0.7013,6,-8.516,1,0.0358,0.2402,0.195,0.187,0.3206,130.19,DE
1,148410,0.7718,0.7082,10,-2.697,1,0.0911,0.0368,0.08703,0.3443,0.6588,128.458,BR
0,177023,0.5558,0.7258,11,-6.892,1,0.0712,0.2382,0.07544,0.1591,0.7104,127.695,BR
1,216433,0.7451,0.7241,9,-5.547,0,0,0.1241,0,0.2327,0.5827,115.624,BR
0,142735,0.4167,0.502,0,-12.726,0,0.0666,0.239,0,0.2027,0.5175,125.607,DE
0,186122,0.5417,0.686,10,-4.818,0,0.1058,0.1665,0.06797,0.2295,0.8314,137.585,US
0,182830,0.456,0.6694,7,-5.231,1,0.1207,0.4484,0.04276,0.1145,0.5783,146.518,DE
1,237170,0.6172,0.5034,4,-2.952,0,0,0.1771,0.00354,0.2035,0.4165,118.406,DE
0,154834,0.7038,0.5499,5,-8.251,1,0.0666,0.2211,0,0.0817,0.7342,128.236,US
0,201828,0.7433,0.5824,5,-11.885,1,0.045,0.3483,0,0.0165,0.6793,113.374,US
1,236271,0.6772,0.7402,6,-4.432,0,0.113,0.199,0.1247,0.2054,0.3042,122.06,BR
0,209041,0.7155,0.7406,4,-7.604,0,0,0.2053,0,0.181,0.3243,95.768,KR
0,283505,0.894,0.7127,3,-2.59,1,0.141,0.1602,0.01505,0.1613,0.5468,139.402,BR
0,112569,0.5535,0.7876,11,-4.341,1,0,0.3156,0.09991,0.1962,0.4576,111.43,DE
0,153737,0.6304,0.8394,5,-7.57,0,0.0323,0.0746,0.13988,0.1938,0.657,101.324,KR
1,185531,0.4424,0.6995,3,-8.796,1,0.1183,0.3841,0,0.2307,0.5765,152.647,JP
0,207348,0.7257,0.6996,1,-5.113,0,0.0526,0.1076,0.12158,0.0952,0.6007,118.163,US
0,251009,0.5604,0.6014,10,-8.467,0,0.0536,0.291,0.02992,0.1149,0.477,104.098,US
0,218254,0.5529,0.861,2,-5.923,0,0.0981,0.1645,0,0.0514,0.5808,97.283,KR
1,256430,0.7075,0.4545,5,-3.768,1,0.0934,0.3806,0.05861,0.1116,0.5249,127.643,DE
0,161540,0.6303,0.599,11,-2.295,0,0.0523,0.3068,0.04764,0.2474,0.8663,129.486,DE
1,165017,0.5429,0.5674,8,-7.417,0,0.1552,0.0508,0.01623,0.2458,0.7269,130.233,US
0,210987,0.5828,0.6377,0,-7.627,0,0.0668,0.4304,0,0.1834,0.3276,110.174,DE
0,162609,0.7254,0.9816,8,-5.55,0,0.0582,0.2353,0.10992,0.0973,0.6045,132.604,KR
1,200518,0.7633,0.841,8,-5.204,0,0.0516,0.2473,0.17393,0.1849,0.6242,149.574,US
0,199445,0.6115,0.7399,3,-2.278,0,0.0245,0.0501,0.21344,0.1501,0.5333,103.127,BR
0,192026,0.7499,0.6233,0,-6.914,1,0.1118,0.3172,0.01444,0.0,0.7528,117.688,DE
1,213101,0.9337,0.7196,10,-7.428,1,0.1133,0.2511,0.14627,0.1639,0.6868,77.935,BR
0,152052,0.4708,0.6291,5,-5.172,1,0.0538,0.2092,0,0.2155,0.5336,104.13,DE
0,252666,0.8409,0.6785,11,-11.541,1,0.0801,0.0,0.05557,0.2534,0.8408,133.392,BR
0,180555,0.8107,0.8126,3,-6.624,1,0.1413,0.2873,0.1182,0.0687,0.5601,170.026,BR
0,223352,0.8315,0.6791,10,-13.104,1,0.1294,0.1956,0.09857,0.0,0.666,134.902,KR
1,230765,0.6426,0.7826,1,-9.437,1,0.1211,0.379,0,0.2193,0.6276,142.14,KR
0,237074,0.882,0.6579,4,-6.414,1,0.0511,0.3877,0,0.1064,0.7119,102.299,DE
0,102967,0.5496,0.8369,3,-6.962,1,0.0248,0.0,0.07243,0.32,0.5792,111.22,KR
0,256521,0.8485,0.7146,9,-10.85,0,0.0608,0.2383,0.14025,0.121,0.4075,121.547,JP
0,280549,0.761,0.6578,1,-10.023,1,0.1146,0.3064,0.04011,0.2105,0.5711,129.207,US
1,93097,0.5199,0.6878,7,-6.515,1,0.0476,0.0485,0.02508,0.0,0.4442,120.226,US
0,196503,0.7817,0.6308,2,-7.602,0,0.1042,0.2883,0.01428,0.3528,0.5547,74.267,DE
0,261779,0.6737,0.4771,0,-13.937,1,0.1166,0.3384,0.11156,0.0,0.5804,118.308,JP
1,139175,0.7833,0.8056,5,-4.58,1,0.0444,0.2438,0.11926,0.0831,0.4959,125.521,KR
1,255877,0.7065,0.8947,3,-4.473,0,0,0.4082,0.06557,0.187,0.6772,89.259,BR
0,163064,0.7628,0.7886,2,-3.488,0,0,0.3188,0.01212,0.0625,0.744,145.577,US
0,235834,0.6178,0.5428,0,-8.981,1,0.0376,0.0,0.05688,0.3093,0.3627,104.181,US
0,194013,0.6543,0.5918,3,-12.088,0,0.1469,0.492,0.1201,0.1596,0.447,122.55,JP
0,226568,0.5444,0.6965,9,-7.887,0,0.0255,0.5221,0.1997,0.2268,0.8389,124.9,JP
0,274781,0.3905,0.727,11,-7.669,0,0.0635,0.1821,0.20014,0.1959,0.3559,144.343,JP
0,235118,0.6272,0.6929,3,-8.885,0,0.0636,0.3774,0.12045,0.1842,0.6985,110.137,JP
0,188433,0.5275,0.6956,9,-7.201,1,0.0629,0.1534,0.14701,0.0711,0.2575,131.563,DE
0,209714,0.5364,0.7457,7,-5.934,0,0.0113,0.435,0.143,0.1131,0.4981,121.655,US
0,188789,0.6057,0.7139,11,-6.739,0,0.1436,0.341,0,0.0,0.5761,107.075,KR
0,165541,0.5045,0.7902,9,-7.376,0,0.088,0.1804,0.01537,0.0934,0.5846,98.902,KR
0,256830,0.6639,0.6186,4,-8.733,0,0.0338,0.6073,0.10534,0.103,0.3991,106.62,JP
0,212879,0.8884,0.6148,4,-4.146,1,0.0008,0.3186,0.09636,0.141,0.5869,99.115,KR
0,178831,0.7481,0.6006,1,-9.13,1,0.0408,0.1825,0,0.1219,0.6755,109.843,US
0,185092,0.5034,0.6559,10,-6.013,0,0,0.2879,0.02007,0.1862,0.6987,111.882,JP
0,193569,0.7957,0.6985,9,-2.865,0,0.2267,0.2461,0.05502,0.258,0.4137,138.123,US
0,219277,0.6261,0.7152,1,-3.913,1,0.0984,0.2243,0.12706,0.0033,0.7352,140.27,BR
0,218015,0.5198,0.6278,2,-3.535,1,0.1431,0.2517,0.12253,0.3085,0.4385,137.636,DE
0,178421,0.5591,0.6861,5,-5.294,0,0.171,0.2267,0,0.3065,0.4989,134.96,JP
0,186007,0.8554,0.6586,2,-3.062,1,0.2155,0.1001,0,0.1292,0.5701,118.776,BR
0,140127,0.9655,0.8222,8,-9.832,1,0,0.0242,0.21946,0.0684,0.6203,111.824,US
0,119745,0.5932,0.6829,9,-5.323,0,0.1161,0.0856,0.01353,0.2282,0.7853,131.032,BR
1,216075,0.4459,0.7051,8,-5.858,1,0.0913,0.3135,0.01491,0.3179,0.4728,96.903,KR
0,155747,0.6884,0.589,0,-8.244,1,0.0598,0.1236,0.13673,0.0458,0.6451,100.007,DE
0,240115,0.8275,0.6538,0,-6.621,0,0.094,0.111,0.20129,0.1123,0.7213,112.179,BR
0,179834,0.8791,0.62,1,-3.769,1,0.1657,0.1367,0,0.2579,0.6403,152.489,BR
0,169202,0.362,0.5706,6,-3.144,1,0.2431,0.2584,0.12922,0.1205,0.7698,104.014,KR
0,188946,0.5752,0.7143,0,-4.727,0,0.1252,0.022,0.04439,0.2223,0.6098,112.396,BR
0,275325,0.4926,0.8753,2,-2.55,1,0.1922,0.3319,0.12887,0.0638,0.8091,77.63,DE
0,213208,0.5356,0.5817,1,0.447,1,0.083,0.1093,0,0.056,0.6679,96.62,BR
0,195878,0.5503,0.5755,11,-7.135,0,0.1042,0.2566,0.05954,0.0529,0.2826,114.499,DE
0,186343,0.6476,0.7298,8,-10.581,1,0.1526,0.3731,0.02113,0.0529,0.3165,117.404,US
0,174608,0.7808,0.7948,6,-6.476,0,0.0779,0.3611,0.08239,0.2905,0.35,139.96,US
0,203607,0.6944,0.5252,2,-7.868,0,0.0912,0.3272,0,0.2138,0.8253,82.523,BR
0,259341,0.5674,0.6235,7,-2.244,1,0.1079,0.1515,0.00374,0.188,0.6644,132.96,BR
0,270048,0.6623,0.8844,9,-9.988,1,0.0983,0.1633,0,0.1646,0.3713,136.198,DE
0,290194,0.4968,0.6649,5,-8.327,0,0.0172,0.3442,0.0456,0.3469,0.7307,135.177,JP
0,153858,0.6927,0.7215,2,-5.076,0,0.1463,0.1845,0.00989,0.1684,0.4932,108.443,KR
0,189215,0.7036,0.7346,0,-2.821,0,0.1008,0.1328,0.23689,0.2162,0.4819,97.974,JP
0,206141,0.5124,0.6738,5,-11.0,0,0,0.252,0,0.2866,0.415,142.321,JP
0,225705,0.6124,0.4471,10,-3.214,0,0.0906,0.1949,0,0.2012,0.5488,114.872,KR
0,233676,0.5539,0.7225,6,-9.368,0,0.1608,0.2671,0,0.0853,0.526,88.053,US
1,285352,0.8495,0.5205,7,-7.062,1,0.0605,0.2077,0.03599,0.0481,0.4949,125.609,US
0,192188,0.695,0.5458,6,-6.208,1,0.0476,0.1801,0,0.0521,0.6282,98.22,BR
0,202906,0.5686,0.6518,11,-7.729,0,0.0523,0.1244,0.11308,0.1614,0.4536,109.778,JP
0,175621,0.7899,0.609,6,-10.164,0,0.0992,0.2771,0.08512,0.1726,0.6225,114.383,JP
1,160945,0.7927,0.7061,1,-3.835,1,0,0.2564,0.00848,0.2258,0.6238,129.552,BR
1,193605,0.7428,0.9607,11,-3.52,0,0.1171,0.1769,0,0.1559,0.8295,70.386,KR
0,178717,0.4369,0.574,7,-5.804,1,0.0669,0.3267,0.26989,0.1172,0.636,138.445,DE
1,180426,0.693,0.9785,5,-10.877,0,0,0.4191,0.209,0.092,0.494,130.198,US
0,176943,0.634,0.6002,9,-9.422,1,0.0553,0.0064,0.26984,0.123,0.725,117.873,US
0,240502,0.5654,0.7573,7,-7.204,1,0.0819,0.125,0,0.1034,0.741,122.276,BR
0,159004,0.554,0.6527,0,-7.708,0,0.1013,0.2392,0.04492,0.2585,0.4375,154.024,DE
0,247952,0.813,0.8518,11,-9.291,0,0.1952,0.1881,0.13775,0.0225,0.6407,121.88,KR
0,241078,0.5234,0.7803,6,-7.13,0,0.0883,0.3474,0.11949,0.0969,0.5156,135.652,JP
1,225209,0.7101,0.7139,7,-6.664,0,0.067,0.1315,0.4465,0.2818,0.542,105.008,US
0,214471,0.5153,0.4688,6,-4.357,0,0.0798,0.1475,0.13482,0.1536,0.4976,97.009,DE
0,247484,0.731,0.5436,4,-10.557,1,0.1158,0.3221,0,0.0,0.8193,101.883,KR
1,264874,0.813,0.593,11,-4.592,0,0.2067,0.2076,0.19862,0.0342,0.521,96.668,US
0,259197,0.8069,0.6853,8,-6.22,0,0.0945,0.261,0.08483,0.0729,0.5446,109.607,KR
0,169911,0.7309,0.7895,10,-4.564,1,0,0.2046,0.00725,0.0001,0.8411,116.63,BR
0,142289,0.4574,0.8456,2,-7.758,0,0.0172,0.1781,0.0331,0.1039,0.9489,126.706,KR
0,205544,0.8887,0.637,3,-6.945,1,0.1111,0.175,0.00098,0.2278,0.7467,141.346,BR
1,303481,0.6935,0.7285,2,-7.511,1,0.1384,0.1917,0.04429,0.1834,0.6178,89.153,US
1,228050,0.3524,0.7509,6,-8.28,1,0.1563,0.3409,0.04812,0.2017,0.2739,129.511,JP
0,156508,0.7348,0.6751,6,-5.936,1,0.0408,0.1696,0.07402,0.0936,0.2894,117.995,DE
0,240330,0.5441,0.5741,9,-12.204,0,0.1333,0.3035,0.1504,0.1335,0.6725,155.697,DE
1,227351,0.6486,0.6486,6,-8.622,0,0.1407,0.1853,0,0.0814,0.1762,138.122,DE
0,211834,0.6415,0.5632,11,-3.29,1,0.1253,0.136,0.10021,0.0,0.4273,103.116,DE
0,273519,0.7042,0.7559,9,-5.076,0,0.1222,0.2267,0,0.2068,0.2038,106.325,DE
0,156713,0.6091,0.6585,10,-5.459,1,0,0.209,0.04561,0.2795,0.4044,111.462,BR
0,140835,0.7308,0.5314,9,-4.483,0,0.0204,0.381,0,0.0342,0.5074,118.403,DE
0,271817,0.5419,0.8046,3,-5.875,1,0.0961,0.3445,0,0.1543,0.4851,114.68,KR
0,165661,0.8556,0.9909,4,-6.293,1,0.0935,0.1201,0.21052,0.1331,0.4244,99.681,BR
0,247169,0.834,0.7862,5,-1.391,1,0.0418,0.0276,0.00238,0.1255,0.4646,114.535,BR
0,175091,0.6056,0.7228,10,-7.188,1,0.1382,0.2783,0.22452,0.0106,0.3885,136.904,JP
0,164052,0.527,0.6274,5,-8.784,0,0.073,0.3017,0.05893,0.1224,0.424,142.047,US
0,172896,0.4967,0.6081,11,-8.072,0,0.0964,0.2802,0.13936,0.1343,0.4108,129.689,JP
1,214466,0.731,0.7258,7,-9.223,0,0.1028,0.2661,0.10695,0.2179,0.3263,114.336,US
0,168428,0.4992,0.6479,10,-6.577,1,0,0.3724,0.22347,0.1095,0.762,95.999,JP
1,238156,0.8324,0.6362,5,-7.319,0,0.0386,0.3336,0.08381,0.0424,0.312,147.501,JP
0,193441,0.7849,0.8008,9,-8.567,0,0.0935,0.1583,0.13895,0.0869,0.5248,151.698,US
0,225771,0.8294,0.5625,6,-10.016,1,0.0646,0.1696,0.0032,0.1263,0.2719,105.25,BR
0,162248,0.6502,0.7374,0,-9.249,0,0.2026,0.1708,0.30129,0.077,0.6134,80.467,BR
0,253213,0.5223,0.5055,8,-5.547,0,0.1099,0.2576,0.08197,0.2307,0.726,111.865,KR
0,202032,0.9782,0.854,0,-6.949,1,0.092,0.1565,0.07511,0.0339,0.6018,111.504,BR
1,166956,0.6321,0.7632,4,-3.913,1,0.1223,0.3083,0.06747,0.0707,0.3803,109.165,DE
0,243266,0.7621,0.6891,10,-10.012,1,0.0445,0.1835,0,0.1993,0.4109,140.861,JP
0,185325,0.7779,0.5882,11,-9.353,0,0.047,0.1015,0.15581,0.1493,0.3897,125.832,US
0,218734,0.5094,0.6856,9,-6.858,1,0.0932,0.0641,0.14613,0.1938,0.5988,125.826,JP
1,177988,0.8033,0.7474,0,-6.428,0,0.1186,0.2554,0.04844,0.2701,0.5654,136.696,US
0,295889,0.6909,0.6684,2,-3.909,0,0.0457,0.3915,0.13804,0.1385,0.4971,142.79,JP
0,203874,0.4422,0.8025,10,-5.26,1,0,0.3337,0.02113,0.2278,0.5823,143.566,JP
0,287275,0.603,0.6798,5,-11.388,1,0.079,0.1984,0,0.1776,0.6173,140.632,JP
1,254365,0.6117,0.862,1,-8.901,0,0.0425,0.2272,0.04236,0.0143,0.6654,118.421,US
1,176562,0.7199,0.8634,7,-15.004,0,0.0753,0.5136,0,0.0586,0.6445,90.931,US
0,239593,0.7384,0.6938,0,-4.934,0,0.031,0.2204,0.02717,0.0611,0.6228,120.844,KR
0,224603,0.6486,0.5557,10,-3.928,0,0.0832,0.1213,0.14591,0.1816,0.2689,114.544,DE
1,142635,0.5703,0.7243,5,-4.24,0,0.005,0.362,0.18795,0.2739,0.2351,111.191,DE
0,251904,0.5616,0.5858,3,-5.903,1,0.0357,0.2574,0.17927,0.0374,0.3955,102.857,DE
0,186951,0.7181,0.6275,1,-7.473,0,0.0868,0.2896,0.1015,0.2007,0.6615,122.658,US
0,242824,0.645,0.6168,9,-6.899,0,0,0.2768,0.12677,0.1196,0.497,93.799,US
0,216903,0.741,0.6503,0,-9.847,0,0.0462,0.0,0.06154,0.1506,0.8065,121.324,BR
0,217299,0.5329,0.5948,6,-3.557,0,0,0.1921,0,0.3635,0.55,106.415,KR
0,276537,0.7173,0.7205,8,-8.314,1,0.0083,0.2684,0.09413,0.1874,0.724,123.589,BR
1,190999,0.6083,0.8853,1,-10.359,0,0,0.1115,0,0.1078,0.6761,130.912,KR
0,150284,0.7446,0.5311,10,-1.147,1,0.0384,0.3306,0.07128,0.2546,0.4977,112.754,DE
1,273336,0.8188,0.4911,11,-7.982,1,0.1306,0.2401,0,0.1969,0.6764,123.875,US
1,239532,0.5467,0.85,7,-5.025,1,0,0.163,0,0.1107,0.7642,89.524,US
0,217100,0.6014,0.8377,3,-5.339,0,0.0821,0.3945,0.09214,0.1766,0.534,140.04,JP
0,212555,0.6605,0.5333,4,-6.502,1,0.0955,0.1998,0,0.0235,0.515,100.442,KR
0,214031,0.8338,0.8206,0,-4.32,1,0.0194,0.2456,0.12497,0.0391,0.5745,129.343,US
1,126568,0.5945,0.7099,4,-6.512,0,0,0.2186,0.06237,0.2305,0.6387,108.535,KR
0,219847,0.4914,0.5887,9,-6.096,0,0.0369,0.3616,0.18897,0.0671,0.478,127.682,JP
0,104182,0.4491,0.6417,10,-11.09,0,0.0841,0.363,0.18897,0.0,0.4476,106.715,JP
1,291444,0.8008,0.6687,6,-7.413,0,0.0211,0.1157,0.1304,0.1655,0.6428,132.912,US
1,210627,0.9183,0.712,5,-11.318,0,0.0759,0.2258,0.09809,0.2533,0.5778,87.869,KR
0,133273,0.6788,0.594,9,-7.125,0,0.1401,0.6123,0,0.1129,0.4928,115.611,DE
0,252654,0.623,0.6745,1,-2.501,1,0.0294,0.4988,0,0.2088,0.4028,110.59,DE
0,206250,0.5983,0.8906,2,-9.34,0,0.109,0.325,0,0.3418,0.4107,111.722,US
1,225043,0.8343,0.7456,7,-9.093,1,0.1403,0.3178,0.0754,0.1643,0.32,136.492,DE
0,202185,0.7597,0.877,0,-9.073,1,0.1299,0.2462,0,0.1416,0.4318,104.85,US
0,155467,0.6291,0.7947,6,-4.885,1,0,0.3391,0.0586,0.1493,0.4775,145.24,JP
0,148640,0.6675,0.7862,10,-11.027,1,0.0812,0.2138,0.06187,0.2374,0.5096,97.095,DE
0,211640,0.6388,1.0,5,-8.01,0,0.0894,0.0999,0.02618,0.2811,0.7747,119.103,BR
0,214592,0.8386,0.7921,0,-5.736,1,0.1001,0.141,0.17737,0.2027,0.8313,84.161,BR
0,202454,0.4809,0.4557,1,-6.329,0,0.2209,0.394,0,0.1141,0.5974,118.404,JP
0,157698,0.6146,0.6972,6,-8.388,0,0.0645,0.4044,0.19153,0.1073,0.5095,106.323,JP
0,252393,0.5884,0.7842,0,-10.197,1,0.0219,0.3605,0,0.0301,0.6634,117.814,DE
1,106576,0.7462,0.7271,9,-9.787,1,0.1737,0.0309,0,0.1962,0.8573,121.664,BR
0,221464,0.5604,0.6829,2,-4.23,1,0.1753,0.3393,0.15094,0.1965,0.4596,142.889,DE
0,184642,0.6975,0.7727,10,-9.463,0,0.0716,0.2898,0.13413,0.383,0.6126,149.653,KR
0,240959,0.6206,0.5869,11,-3.97,0,0.1549,0.0,0,0.3611,0.5946,130.884,KR
1,196772,0.7528,0.6393,6,-4.389,1,0.0945,0.0204,0.15011,0.2238,0.5605,150.504,US
1,130982,0.8916,0.714,8,-1.794,1,0.0641,0.3133,0.12093,0.1355,0.687,137.811,US
0,208411,0.7337,0.9131,8,-8.246,0,0.0072,0.5405,0,0.3294,0.5812,122.851,DE
0,280301,0.4723,0.5576,7,-8.114,1,0.1173,0.193,0.06783,0.2924,0.5989,128.706,US
0,304213,0.7548,0.5822,5,-9.745,1,0.2123,0.1199,0.21491,0.108,0.4582,102.924,US
0,214435,0.7103,0.8059,11,-8.931,0,0.0796,0.2703,0.01524,0.2483,0.5059,127.803,BR
0,187510,0.5963,0.6805,3,-4.492,0,0.0848,0.0304,0,0.1554,0.6062,122.885,US
1,169214,0.7084,0.9693,2,-4.175,0,0.0694,0.006,0.21023,0.1637,0.4326,123.035,US
1,201592,0.7191,0.8359,1,-3.197,0,0.1122,0.2301,0,0.2636,0.4028,156.759,JP
1,153592,0.8012,0.6288,0,-6.347,0,0.1208,0.0907,0,0.1857,0.4258,146.602,US
0,171032,0.6088,0.8034,3,-7.408,0,0.0047,0.3326,0.08162,0.1621,0.6924,125.324,KR
0,223783,0.833,0.6056,10,-6.819,1,0.0525,0.1999,0.04214,0.1512,0.5118,136.618,BR
0,142569,0.4726,0.5964,9,-6.861,0,0.0339,0.3762,0.2361,0.2156,0.5765,149.855,DE
0,213711,0.6475,0.4686,4,-8.909,0,0.082,0.1408,0,0.1553,0.6382,143.456,JP
0,216704,0.5353,0.7984,10,-10.764,1,0.1505,0.3813,0.26354,0.1242,0.242,137.055,JP
0,302672,0.4782,0.9592,4,-8.272,1,0.1168,0.0594,0.07874,0.2043,0.5241,102.091,BR
1,244406,0.6632,0.3669,7,-10.117,1,0.0923,0.5213,0,0.2309,0.1629,130.659,DE
0,190306,0.5202,0.8568,9,-10.317,1,0.0442,0.2915,0.14594,0.1445,0.3743,132.398,JP
0,229008,0.7115,0.521,0,-7.436,0,0.0209,0.0979,0.0558,0.0886,0.8418,103.655,BR
0,121585,0.6236,0.8434,11,-7.851,0,0.0725,0.2932,0.1919,0.2223,0.3413,132.197,JP
0,231801,0.7624,0.7737,2,-10.782,0,0.0264,0.3402,0.1125,0.1271,0.6202,105.217,KR
0,202857,0.5271,0.817,1,-12.932,1,0.1066,0.3217,0.09613,0.1431,0.199,134.261,DE
0,257910,0.8361,0.7837,0,-8.947,0,0.0315,0.0912,0.14655,0.2576,0.7262,164.271,BR
0,205983,0.4895,0.6357,8,-5.625,0,0.1576,0.0,0,0.0894,0.3241,135.266,DE
0,215460,0.7324,0.5558,0,-3.021,0,0.1316,0.3776,0.09377,0.2325,0.6462,101.903,BR
1,205265,0.5145,0.5351,11,-8.256,0,0,0.3952,0,0.2708,0.4273,117.965,JP
0,210268,0.9763,0.6578,0,-5.272,1,0.1003,0.2811,0,0.2282,0.7956,137.082,BR
0,169938,0.7401,0.9092,3,-11.58,0,0.0651,0.2617,0,0.0999,0.5034,156.777,US
0,227596,0.4427,0.7216,11,-4.498,0,0.0598,0.3188,0.13723,0.0,0.5306,133.393,DE
0,214519,0.8088,0.5622,3,-10.46,0,0.0983,0.2587,0,0.3395,0.6856,146.816,US
1,170576,0.5305,0.6507,0,-9.701,0,0.0823,0.3361,0.13724,0.109,0.6832,153.705,JP
0,279560,0.6134,0.6051,8,-5.245,1,0.1553,0.3533,0.18864,0.1303,0.4643,116.368,JP
0,237891,0.4962,0.8532,1,-7.827,0,0.0509,0.1811,0.1259,0.0,0.669,127.637,KR
0,212309,0.6529,0.7964,11,-5.974,1,0.1257,0.1166,0.04281,0.0,0.4186,164.624,US
0,225317,0.6589,0.6355,5,-11.618,1,0.0495,0.1815,0.14679,0.1158,0.593,167.123,US
0,202882,0.6721,0.7528,6,-8.237,0,0.0933,0.181,0,0.0515,0.375,150.942,KR
1,272100,0.9595,0.8284,1,-6.987,1,0.1135,0.2179,0,0.2782,0.4686,136.585,BR
0,192494,0.7918,0.7309,6,-5.38,0,0.1408,0.1259,0.04593,0.026,0.7038,119.619,BR
0,192427,0.6067,0.7597,2,-6.46,1,0.1157,0.1723,0,0.1162,0.5303,144.095,JP
0,184686,0.8389,0.5785,8,-7.368,1,0.0544,0.0116,0.20655,0.2574,0.5717,129.984,BR
1,202888,0.6459,0.5691,6,-8.222,0,0.0527,0.3011,0.16158,0.1844,0.5402,143.312,DE
0,231842,0.6939,0.6027,7,-11.364,0,0.0352,0.0819,0.00138,0.2254,0.4527,124.704,US
0,223502,0.9021,0.4846,8,-10.739,1,0.1167,0.2357,0.18534,0.1403,0.594,141.21,US
1,152415,0.7186,0.8299,8,-7.844,1,0.0585,0.1941,0,0.0964,0.5959,117.312,US
0,274194,0.6302,0.7429,3,-11.448,1,0.0807,0.5,0,0.1547,0.4465,119.756,JP
1,250870,0.6825,0.7962,5,-8.984,0,0.0841,0.3549,0,0.1858,0.6929,119.389,KR
0,189834,0.7598,0.7469,1,-11.682,1,0.0658,0.3344,0.16121,0.3208,0.7883,135.882,BR
0,245789,0.6325,0.6639,5,-3.698,1,0.0672,0.2038,0.20941,0.1535,0.5061,97.358,KR
0,162063,0.5618,0.6,8,-8.349,1,0.1186,0.3377,0.03733,0.1703,0.522,96.467,DE
0,212214,0.6184,0.788,3,-6.81,1,0.1083,0.3059,0.31929,0.0471,0.2229,120.525,KR
0,268093,0.5718,0.6155,4,-8.705,1,0.081,0.231,0,0.0553,0.3922,146.916,JP
1,184377,0.8926,0.643,0,-4.75,0,0.0915,0.2238,0.08965,0.4049,0.7933,119.281,BR
0,274378,0.5374,0.7195,5,-6.072,0,0.0928,0.1505,0,0.1454,0.6831,93.805,BR
1,169181,0.7664,0.6659,2,-11.349,0,0.019,0.1138,0,0.1035,0.3575,124.196,US
0,224333,0.5015,0.5972,9,-4.488,1,0.1322,0.0577,0.10008,0.0959,0.4421,128.939,DE
0,206574,0.8125,0.739,6,-3.866,0,0.0727,0.1314,0,0.1867,0.5873,122.985,KR
0,278814,0.5082,0.7877,10,-6.717,1,0.0055,0.0188,0.20439,0.0752,0.4661,113.709,US
0,202554,0.6379,0.459,1,-5.761,0,0.1336,0.0575,0.09622,0.0297,0.4222,91.306,DE
0,198866,0.7203,0.6541,8,-4.278,0,0.0412,0.5064,0.05747,0.1997,0.8558,131.706,BR
1,373046,0.46,0.6081,0,-7.446,1,0.1618,0.1623,0.06011,0.2464,0.6627,150.368,DE
1,159395,0.7434,0.5858,4,-5.325,0,0.1252,0.0,0,0.1843,0.6139,103.823,US
1,221288,0.7487,0.8117,6,-10.97,1,0.0677,0.277,0.06011,0.0498,0.5163,100.719,KR
0,175886,0.6064,0.7208,7,-2.135,1,0.0756,0.4684,0,0.0,0.3188,137.606,JP
0,235434,0.7137,0.7339,4,-16.214,0,0.1132,0.3757,0.08732,0.1513,0.6129,115.121,KR
0,225163,0.5561,0.9139,8,-8.427,0,0.0013,0.4435,0.01591,0.1859,0.6298,111.659,KR
0,186738,0.5411,0.6766,3,-8.465,1,0.2149,0.3147,0.13048,0.1708,0.4071,147.135,DE
0,241389,0.6982,0.5953,8,-9.491,1,0.0077,0.192,0,0.2036,0.6657,147.699,BR
0,253714,0.6372,0.5231,7,-6.178,1,0.1771,0.1165,0.07008,0.2727,0.4423,115.037,US
0,252223,0.4037,0.6874,1,-6.599,1,0.1533,0.3362,0.02104,0.1752,0.7886,123.664,KR
0,205753,0.7594,0.9457,5,-8.549,1,0.0392,0.2478,0.06543,0.3065,0.5409,139.937,KR
0,248885,0.7277,0.7818,1,-4.248,1,0.0823,0.1726,0.06767,0.2309,0.6603,115.904,BR
1,189670,0.5502,0.7916,5,-3.824,0,0.0617,0.0,0.18293,0.1234,0.4573,106.101,US
0,222196,0.852,0.6782,2,-4.507,1,0,0.1721,0.17898,0.3429,0.618,90.283,US
0,181346,0.6553,0.5593,2,-11.031,1,0.0478,0.2001,0.00783,0.1728,0.3705,77.298,JP
0,217061,0.7189,0.7654,6,-12.558,1,0.1388,0.1711,0,0.2559,0.8286,139.717,KR
0,275511,0.7553,0.7269,0,-6.065,1,0.0541,0.1489,0,0.0085,0.4246,140.19,JP
0,233591,0.4455,0.6625,4,-7.251,1,0.0762,0.3091,0.14499,0.0637,0.5164,156.407,JP
0,281785,0.7585,0.8203,11,-7.228,0,0.0598,0.2475,0.12263,0.035,0.5668,137.032,BR
0,223309,0.6724,1.0,1,-3.956,0,0.1262,0.2733,0.08418,0.1771,0.5213,111.981,KR
0,283096,0.5402,0.6453,1,-7.739,0,0.1697,0.3014,0,0.1411,0.5149,107.937,JP
