amount,age,tenure_months,num_claims,credit_score,distance_km,channel,label
2134.1,28,83,1,716,4.4,0,0
1717.74,69,29,1,609,10.0,0,0
234.07,23,51,1,742,19.4,0,0
197.21,30,126,1,597,38.2,0,0
1455.72,29,158,0,508,26.1,0,0
2403.54,73,78,0,466,28.1,0,0
252.63,56,97,3,609,29.8,1,0
2649.92,62,147,0,825,55.0,0,0
1472.02,54,178,1,396,54.4,1,0
1364.81,74,160,3,800,62.3,0,0
3533.22,63,17,5,387,9.7,0,0
1581.45,55,23,0,818,69.4,1,0
100.54,26,61,1,462,92.4,0,0
2391.77,70,67,2,740,17.2,0,0
4018.98,49,100,2,359,59.3,1,0
1206.14,64,167,5,455,3.1,0,0
582.42,26,100,0,500,66.2,1,0
600.39,60,171,0,623,19.6,1,0
4862.31,67,146,3,510,2.0,0,0
1419.57,41,152,1,712,13.7,1,0
1160.48,27,63,1,772,28.6,0,0
2964.76,52,2,0,893,58.0,1,0
3207.17,54,107,1,555,43.4,0,0
1280.48,67,103,2,847,29.7,1,0
2579.45,52,141,1,475,13.8,0,0
1075.91,55,126,0,445,17.6,1,0
1637.01,42,140,2,580,1.2,1,0
1909.27,68,29,3,324,0.1,0,0
305.59,67,60,3,807,17.1,0,0
303.62,55,162,1,448,22.8,0,0
3463.0,45,65,5,672,32.5,1,0
2163.72,46,122,1,400,1.0,1,0
1283.12,44,58,0,768,1.0,1,0
1992.85,44,9,0,566,57.7,1,0
1900.63,66,68,1,381,20.6,1,0
1060.06,64,54,3,370,2.9,0,0
689.24,43,7,1,684,32.6,0,0
17.82,66,5,2,649,5.3,1,0
708.52,77,66,0,707,125.8,0,0
1265.61,68,59,5,762,71.0,0,0
1549.42,75,173,1,622,4.9,1,0
2007.26,45,108,0,309,10.6,0,0
1593.05,45,164,0,455,5.8,1,0
5000.97,43,150,5,573,8.4,0,0
200.15,68,113,1,699,32.5,0,0
468.7,56,83,5,321,48.3,0,0
1594.12,24,104,2,333,33.5,0,0
761.17,35,4,1,581,52.3,1,0
2130.61,49,118,0,315,81.3,1,0
743.43,64,169,2,427,24.2,1,0
32.01,37,156,3,738,0.9,1,0
3356.35,67,178,5,662,76.8,1,1
226.94,19,28,3,368,59.3,1,0
518.71,69,72,2,899,69.5,0,0
66.25,64,54,1,466,45.4,1,0
972.56,64,23,0,354,34.3,0,0
2606.79,25,32,1,645,42.6,1,0
3389.59,21,69,1,872,49.7,1,0
2288.09,59,180,1,620,4.3,1,0
1925.02,76,138,1,518,61.3,1,0
454.43,41,103,5,887,10.2,0,0
1981.73,75,83,3,580,26.5,1,0
1571.82,40,132,0,366,33.0,1,0
374.27,57,71,0,302,23.3,1,0
4462.94,26,19,1,710,102.6,1,0
1055.64,25,149,1,361,3.9,1,0
398.67,38,125,1,828,81.2,1,0
1901.21,65,171,5,599,63.0,1,0
3003.0,75,30,0,648,37.8,0,0
1996.05,67,166,0,863,10.2,0,0
423.81,56,15,3,715,49.0,1,0
2148.27,77,52,1,884,54.1,1,0
84.69,71,171,0,411,41.8,0,0
2970.11,49,2,0,757,136.9,0,0
1389.35,52,161,3,745,25.5,0,0
1674.8,67,180,0,884,20.6,0,0
1083.91,63,177,3,803,43.0,1,0
3515.82,30,157,3,655,49.8,0,0
1872.34,36,87,3,624,37.1,1,0
194.6,36,22,0,814,26.9,0,0
311.14,55,89,0,341,4.2,0,0
1432.19,22,47,3,483,46.8,1,0
1714.57,27,99,1,653,18.0,0,0
79.61,34,2,0,772,51.3,1,0
2625.0,40,22,3,827,29.6,1,0
2198.98,66,122,2,425,55.9,0,0
408.0,59,147,0,363,3.6,1,0
2302.53,78,104,1,498,7.7,0,0
1775.34,27,38,2,709,144.9,0,0
1341.49,27,56,5,480,8.7,0,0
589.68,33,58,5,354,11.1,0,0
481.41,32,64,0,509,8.8,1,0
1554.01,67,50,0,850,47.6,0,0
228.91,24,32,2,798,62.1,0,0
1333.48,52,164,2,416,38.1,1,0
134.26,20,167,3,602,2.9,1,0
409.99,72,176,0,398,46.6,1,0
327.38,48,158,0,745,46.9,1,0
1428.26,71,115,1,738,41.6,1,0
885.8,52,142,1,885,121.8,0,0
1972.64,48,173,1,516,43.5,0,0
2091.48,57,130,2,895,23.4,1,0
1972.57,62,175,0,430,46.4,1,1
1624.95,66,166,3,337,52.1,1,0
1411.69,45,120,0,604,53.1,1,0
115.46,58,22,0,536,6.2,1,0
2221.73,29,39,0,633,55.9,1,0
1453.49,47,75,1,886,71.1,1,0
447.98,77,152,1,307,13.5,0,0
323.86,37,106,2,745,77.5,1,0
568.73,32,8,0,453,29.0,0,0
2846.79,48,52,3,685,77.7,0,0
2574.55,43,168,5,509,13.7,0,0
1043.79,51,115,1,877,12.5,0,0
3241.26,19,24,0,334,43.7,0,0
295.9,65,5,5,512,15.1,0,0
359.06,68,142,1,780,83.3,1,0
369.33,49,110,0,323,3.6,0,0
2287.9,68,168,2,872,3.7,0,0
174.97,34,69,3,745,57.6,1,0
161.47,33,138,5,862,21.1,0,0
2018.0,39,33,0,639,73.8,1,0
1760.61,31,113,1,760,11.6,1,0
1270.27,51,60,5,580,8.0,0,0
52.74,44,130,2,519,63.2,0,0
1189.94,34,11,3,587,6.2,1,0
2061.8,78,56,1,537,12.9,1,0
86.43,26,47,0,664,40.0,1,0
1353.41,19,133,0,514,63.7,1,0
111.94,46,0,1,360,36.0,0,0
1127.62,46,149,0,383,52.1,1,0
2408.69,21,60,3,620,85.7,1,0
289.66,78,179,0,876,45.6,0,0
1563.48,52,154,1,520,2.0,0,0
2075.18,64,169,3,301,14.3,0,0
100.16,19,6,0,900,16.6,1,0
1432.27,19,27,0,370,28.0,0,0
2298.55,25,138,0,683,53.1,0,0
3541.31,57,75,0,494,17.3,1,0
1133.83,41,86,0,889,9.3,0,0
1069.84,72,147,3,845,33.5,1,0
812.24,23,123,0,849,44.0,0,0
547.89,73,52,0,871,5.6,1,0
3234.02,57,108,0,457,10.5,0,0
2814.91,36,147,2,467,72.4,0,1
3255.49,70,67,0,353,37.3,0,0
370.98,49,126,2,834,63.8,1,0
958.51,19,99,3,408,10.0,0,0
4572.43,76,106,0,333,48.6,0,0
3207.16,72,94,0,739,18.2,1,0
1803.73,54,110,0,364,30.7,0,0
803.74,61,165,1,526,1.5,0,0
303.48,66,130,5,894,67.3,0,0
1451.02,69,72,2,740,7.5,0,0
2920.71,59,27,3,860,22.3,0,0
326.98,24,16,0,350,48.4,0,0
1966.15,69,70,0,870,20.8,0,0
1151.28,72,10,0,811,52.6,0,0
1837.46,34,69,3,877,27.7,1,0
79.61,71,103,0,640,5.0,0,0
3642.21,35,87,3,742,90.9,0,0
957.92,41,146,0,798,47.5,1,0
1801.69,28,170,0,597,18.3,1,0
2580.09,77,110,0,623,24.8,0,0
338.0,44,99,0,653,3.6,0,0
1086.98,37,126,0,837,70.0,1,0
3435.5,43,132,2,896,16.0,0,0
1660.67,27,155,5,697,39.7,0,0
571.59,65,138,3,745,33.8,0,0
545.62,36,102,3,794,65.4,0,0
600.74,50,125,1,345,37.1,0,0
1099.9,27,52,0,451,90.5,1,0
1634.28,28,87,3,334,44.3,0,0
1144.14,58,79,3,364,28.6,1,0
687.53,40,38,0,668,79.3,0,0
1306.62,26,131,1,680,5.7,1,0
943.44,33,73,0,548,28.9,0,0
1045.32,57,21,0,892,0.1,1,0
2023.9,25,70,0,587,1.6,0,0
1373.99,51,56,1,501,3.2,1,0
1325.05,28,176,1,346,27.8,0,0
3802.26,28,58,0,522,81.0,1,0
877.47,66,132,0,814,4.3,0,0
3823.5,55,98,0,618,2.1,0,0
270.0,68,157,3,522,57.1,1,0
2763.66,68,88,0,727,37.8,0,0
630.73,53,36,1,805,66.2,0,0
929.3,59,82,1,634,44.6,0,0
592.05,54,47,0,639,30.4,0,0
1184.13,54,134,0,823,58.2,1,0
2813.34,49,111,3,687,16.5,0,0
2643.06,38,82,5,380,6.5,0,1
191.79,62,55,3,868,24.7,1,0
3276.28,64,34,3,431,61.7,0,0
4011.32,64,21,1,569,36.5,0,1
1310.44,43,20,1,593,13.6,1,0
1684.2,78,78,2,772,32.4,1,0
1359.28,69,156,5,399,34.5,0,0
501.18,34,70,5,468,41.8,1,0
553.9,67,11,1,609,23.6,0,0
222.85,66,138,2,864,7.5,1,0
1012.84,24,121,3,354,28.4,0,0
422.93,57,65,1,767,9.8,1,0
1348.82,76,73,0,515,40.5,0,0
1736.85,57,82,1,870,45.1,0,0
49.09,32,175,0,619,32.4,0,0
13.4,49,127,1,306,8.2,1,0
64.02,67,90,3,312,43.6,0,0
2448.19,27,41,0,423,52.1,0,0
720.79,56,54,3,850,3.5,0,0
1834.69,27,109,1,520,45.7,0,0
2462.22,68,92,3,883,22.3,0,0
2681.59,61,101,0,579,29.3,1,0
2036.09,60,67,1,648,35.1,1,0
1857.4,52,168,1,743,20.0,1,0
2128.34,20,99,1,778,14.8,0,0
861.23,64,57,3,558,13.0,0,0
46.04,41,92,2,886,39.3,1,0
66.36,67,50,0,513,12.8,1,0
694.7,50,45,5,709,13.6,1,0
533.94,55,53,2,872,22.2,1,0
1845.14,50,65,0,898,9.7,1,0
1947.75,54,167,1,483,26.9,1,0
1800.14,57,155,0,801,0.6,1,0
1459.23,23,20,1,408,12.2,1,0
2459.16,30,50,3,557,12.9,1,0
1259.72,56,154,0,389,11.1,0,0
282.91,70,98,1,771,13.8,0,0
658.6,57,146,0,650,32.0,1,0
1015.55,48,156,3,772,12.1,0,0
1370.82,62,100,0,346,29.9,0,0
341.2,33,172,0,358,31.1,1,0
269.21,29,68,2,780,53.7,0,0
1226.2,77,174,5,500,18.1,0,0
1021.21,26,174,2,615,20.3,0,0
525.09,59,46,3,304,29.8,1,0
380.47,53,164,3,364,48.1,0,0
1019.54,49,51,2,812,11.1,1,0
1598.68,77,151,1,517,30.0,0,0
188.95,50,13,0,691,36.9,0,0
185.14,46,89,3,570,48.4,1,0
371.88,58,66,1,753,12.9,0,0
2691.1,34,70,5,558,41.0,1,0
1036.75,20,93,1,753,0.6,1,0
46.84,36,173,3,622,20.9,0,0
1032.08,34,112,2,586,101.9,0,0
1019.68,33,136,1,503,20.5,1,0
356.38,57,30,1,716,7.6,1,0
1173.04,77,70,0,786,8.2,0,0
3741.58,36,22,2,301,44.6,1,1
2075.58,72,7,2,405,38.1,0,0
2315.64,52,58,5,895,8.1,1,0
3839.02,48,71,3,572,37.6,1,0
1168.49,73,34,5,501,10.2,1,0
766.92,22,147,1,371,39.3,0,0
3291.69,46,11,5,846,27.5,0,0
590.29,38,132,1,772,8.8,1,0
579.62,34,5,3,389,29.3,1,0
2454.77,60,95,1,784,7.9,0,0
3899.27,41,171,0,719,30.4,0,0
1163.7,74,135,5,642,33.1,1,0
1787.88,73,179,0,463,26.3,0,0
538.88,74,55,0,430,68.7,0,0
1154.77,56,133,1,404,74.0,0,0
1214.93,51,114,0,642,61.2,0,0
1615.83,70,103,2,421,24.9,0,0
1009.21,48,135,1,850,66.5,1,0
983.13,31,2,1,560,27.6,1,0
1544.12,61,72,0,598,52.8,1,0
586.76,58,2,1,420,26.3,1,0
1673.33,61,99,1,551,7.2,0,0
1151.54,58,128,1,567,15.5,1,0
889.05,76,80,1,324,1.6,0,0
1586.43,59,95,3,305,18.1,1,0
714.06,26,92,0,511,27.5,0,0
384.23,58,102,3,500,13.7,0,0
1353.16,77,62,2,709,29.7,1,0
2323.88,47,152,0,661,20.6,1,0
2674.48,62,118,1,467,40.6,0,0
2608.62,41,55,0,871,21.9,1,1
937.01,61,136,0,339,45.8,1,0
3500.73,38,135,0,333,82.4,0,0
4783.72,38,135,1,759,55.0,0,0
393.82,50,153,5,509,72.1,0,0
755.67,39,60,0,683,35.8,0,0
1760.66,31,131,0,747,27.0,1,0
1380.29,25,129,2,489,21.8,1,0
329.29,52,134,0,644,28.6,1,0
1340.01,26,147,3,636,113.9,1,0
285.59,62,86,0,601,19.5,1,0
2976.54,39,7,0,561,61.8,1,0
922.18,40,6,5,722,48.5,1,0
190.88,68,53,2,640,69.5,0,0
1163.29,61,39,5,749,16.9,1,0
1381.97,50,126,1,681,23.6,0,0
1744.66,32,131,5,451,6.3,1,0
1631.97,57,120,0,317,7.9,1,0
906.46,42,153,1,860,55.0,1,0
1065.97,35,27,3,736,24.4,0,0
1233.94,61,125,0,457,7.4,1,0
1785.44,78,43,5,741,104.7,1,0
1169.57,38,31,0,456,11.8,1,0
209.86,70,16,1,676,24.1,0,0
1408.16,77,163,0,357,37.8,1,0
59.35,69,74,2,664,58.3,1,0
150.92,30,31,3,871,52.3,0,0
2145.59,49,179,3,724,68.2,0,0
1483.86,19,77,0,330,16.8,1,0
2153.89,49,22,2,637,28.4,1,0
1266.53,64,148,5,897,2.4,0,0
1741.53,68,157,1,370,8.8,1,0
2230.9,52,129,2,325,27.2,0,1
561.96,31,152,0,395,68.9,0,0
1326.18,44,72,0,333,31.5,0,0
957.56,55,110,1,811,42.4,0,0
3430.63,34,139,5,831,20.9,0,0
1739.82,53,157,1,840,19.5,1,0
2885.43,67,105,5,742,1.9,1,0
3480.74,70,34,0,856,35.7,0,0
899.31,30,103,3,599,4.3,1,0
985.98,36,7,1,774,20.9,0,0
1438.8,57,111,3,545,47.4,1,0
145.51,62,177,5,754,19.3,1,0
16.36,52,114,0,613,6.0,1,0
2096.0,55,157,2,555,52.6,0,0
422.74,38,167,0,500,57.5,1,0
2041.0,69,149,0,868,52.0,1,0
2629.27,45,170,0,424,9.0,0,0
1151.9,34,170,0,572,12.7,1,0
3307.79,33,119,1,535,85.7,1,0
1273.11,43,172,0,508,6.9,1,0
224.44,52,83,5,813,98.7,0,0
1069.58,56,98,2,760,55.6,1,0
135.06,42,117,3,875,41.1,0,0
864.14,66,33,3,790,31.9,1,0
1130.34,32,106,1,469,74.2,1,0
223.24,46,90,1,557,36.3,1,0
1994.87,62,130,3,753,28.6,1,0
2365.17,22,63,2,384,42.5,0,0
1001.92,61,5,2,718,9.7,1,0
1319.63,73,140,2,350,54.8,0,0
4502.45,72,47,5,733,13.8,1,0
2024.59,61,151,0,585,95.4,0,0
1119.86,21,129,0,802,19.3,0,0
2387.23,52,68,2,770,64.2,1,0
1348.22,57,5,2,435,17.7,1,1
2081.89,46,24,0,596,70.1,0,0
3963.52,21,79,0,795,10.7,1,0
1128.12,33,10,3,378,18.2,0,0
2999.72,27,27,3,862,88.9,1,0
1532.07,48,28,1,757,5.3,0,0
1888.35,24,156,0,754,47.0,1,0
2524.37,45,89,3,344,41.5,0,0
1449.41,41,86,0,728,70.2,0,0
574.47,45,116,0,355,52.3,0,0
3133.57,28,116,2,415,21.8,0,1
4342.13,73,175,3,863,1.4,1,0
43.55,23,18,0,385,3.3,0,0
993.44,31,46,1,673,37.5,0,0
1495.48,33,4,2,579,81.2,1,0
2.41,74,107,2,784,80.1,0,0
355.79,74,27,1,332,7.3,0,0
265.53,66,135,2,638,39.1,0,0
1448.24,23,167,0,630,28.3,1,0
2479.85,22,155,1,494,27.1,1,0
451.25,45,51,1,306,42.6,1,0
1524.25,31,119,0,302,41.5,1,0
1354.87,47,114,0,450,11.0,0,0
5103.16,36,112,0,413,27.0,0,0
553.97,54,174,1,517,33.1,1,0
624.73,42,97,0,764,40.3,1,0
207.55,25,126,1,876,46.5,0,0
68.77,62,88,2,385,87.4,1,0
120.66,60,18,5,516,11.0,1,0
615.13,64,65,1,344,20.1,1,0
769.74,78,90,0,642,35.2,0,0
988.15,50,97,2,306,26.1,1,0
2350.25,75,165,2,735,12.9,0,0
905.13,56,169,0,720,23.0,0,0
3998.23,61,98,0,424,9.7,1,0
2828.35,20,155,1,746,29.2,0,0
2302.64,55,0,0,778,33.4,0,0
1468.4,63,103,0,840,40.4,0,0
2441.1,63,134,5,776,29.4,1,0
1337.2,61,150,5,437,3.6,1,0
1706.2,55,85,3,710,7.5,1,0
2797.77,59,81,2,699,10.2,0,0
1550.71,41,30,1,677,0.7,1,0
3752.09,78,169,5,589,13.4,0,0
2544.02,46,119,1,837,31.3,1,0
1898.87,54,33,0,801,66.3,1,0
2794.11,50,115,1,682,55.1,1,0
548.59,42,98,5,427,66.5,0,0
1615.6,58,51,0,689,56.1,1,0
448.85,70,125,0,891,9.3,0,0
3107.59,32,94,1,338,7.7,0,0
1256.18,54,55,0,628,70.9,1,0
1243.43,69,122,2,537,13.6,0,0
428.71,29,13,0,583,56.6,1,0
463.14,54,40,3,501,19.5,1,0
1981.6,29,32,0,892,40.1,0,0
98.92,40,2,1,881,17.7,1,0
1804.57,72,164,0,623,19.9,1,0
582.57,49,144,0,769,23.8,1,0
3118.11,32,77,2,511,10.4,1,0
1733.17,63,84,5,660,12.8,0,0
3702.75,29,12,1,827,101.4,0,0
1961.19,73,95,5,660,69.5,1,0
441.48,55,25,3,848,2.9,1,0
2246.36,70,133,2,632,85.9,0,0
1261.08,78,148,1,572,8.7,0,0
1144.93,28,124,5,566,13.1,0,0
1665.41,77,0,0,837,0.8,0,0
2686.34,58,159,0,519,18.5,0,0
2495.69,42,114,2,515,20.4,1,0
1658.93,24,83,5,338,9.6,0,0
861.73,24,105,1,465,29.7,1,0
1868.04,39,72,3,466,11.4,0,0
3944.04,40,64,3,473,2.0,0,0
1078.86,72,21,5,552,18.5,1,0
1285.84,77,159,2,565,78.5,1,0
1111.61,22,63,0,352,7.3,1,0
1306.99,31,86,0,376,1.1,1,0
1016.63,19,43,0,598,45.5,0,0
10.98,21,155,2,746,43.2,1,0
3288.05,77,85,1,424,53.4,0,0
1688.67,65,3,0,830,57.7,1,0
1567.92,40,110,2,865,31.7,0,0
490.33,65,121,0,879,18.6,0,0
2386.76,56,45,0,387,84.8,0,0
2178.07,55,149,1,815,39.6,0,0
665.91,32,131,2,706,85.2,0,0
1004.02,39,39,0,423,43.7,0,0
2810.67,75,10,0,352,28.3,1,0
2651.85,51,133,3,712,63.8,1,0
1012.63,28,118,0,427,3.4,0,0
947.01,57,26,3,619,35.8,1,0
3231.36,39,48,0,416,41.8,0,0
1636.06,39,35,1,404,28.3,1,0
3043.6,75,60,1,487,27.4,1,0
3582.88,28,64,3,478,9.1,1,0
2174.4,68,40,0,442,34.6,1,0
2485.89,35,40,1,849,38.0,1,0
2785.93,43,7,1,437,30.7,0,0
264.7,56,137,5,736,24.0,1,0
92.32,63,127,5,437,120.9,0,1
648.52,37,176,0,320,0.3,0,0
221.51,42,18,0,804,58.6,0,0
2750.46,41,70,0,742,45.7,1,0
3477.28,61,136,1,482,46.2,1,0
1005.07,67,59,2,489,45.7,0,0
2712.23,69,130,1,690,50.6,0,0
619.58,48,140,3,828,29.5,0,0
4542.44,36,46,1,660,10.9,1,0
1416.94,57,94,1,372,68.2,0,0
362.84,62,20,1,626,28.8,0,0
696.59,19,120,0,807,22.8,1,0
881.78,68,76,1,891,29.9,1,0
367.16,45,180,3,428,52.0,0,0
3711.97,77,148,2,374,9.3,1,0
1122.84,29,41,2,896,12.2,1,0
2163.37,31,8,2,368,93.0,1,0
307.66,63,90,0,401,6.6,0,0
173.83,62,58,3,534,20.5,1,0
1179.03,73,85,0,557,14.4,0,0
2183.84,28,36,1,567,21.9,0,0
343.27,69,119,0,503,53.5,0,0
1534.17,52,20,5,364,2.7,0,0
2640.84,66,174,2,442,26.0,0,0
2520.44,56,108,1,809,76.4,0,0
211.33,32,61,0,316,92.1,1,0
1360.64,65,85,1,326,93.5,0,0
1804.14,70,4,1,727,12.1,1,0
740.44,21,11,0,369,32.7,0,0
1111.1,24,114,0,437,11.6,1,0
3165.02,49,136,5,496,41.8,0,0
796.51,49,2,1,431,73.6,0,0
166.85,35,54,1,614,26.5,1,0
2567.73,74,11,0,601,30.2,1,1
2443.77,31,31,1,644,22.5,1,0
1141.12,27,12,5,450,32.0,0,0
42.39,67,177,5,433,1.5,0,0
1366.93,52,153,5,867,4.6,1,0
392.12,42,16,1,812,26.4,1,0
3549.53,57,137,0,845,52.6,0,0
472.78,21,71,5,530,36.2,0,0
2050.07,40,128,3,822,40.5,0,0
1906.54,33,71,0,851,52.7,0,0
3367.14,68,79,0,553,10.7,0,0
108.6,40,158,1,882,23.4,0,0
90.22,61,100,0,333,11.3,1,0
2148.46,68,60,0,758,28.0,0,0
1047.66,45,58,2,730,29.2,1,1
3632.8,59,19,2,501,10.6,1,0
1108.1,76,88,2,656,33.3,1,0
655.16,78,9,5,828,8.0,1,0
636.19,52,137,0,438,24.9,0,0
1613.32,68,35,0,583,22.2,0,0
88.1,23,31,0,602,11.7,1,0
890.97,53,177,0,586,40.6,0,0
3484.56,38,141,3,718,28.9,1,0
2011.12,28,110,0,599,68.2,1,0
1708.95,35,144,3,781,16.6,0,0
1946.26,48,119,0,536,22.0,0,0
746.89,37,168,1,529,22.8,0,0
3104.79,61,108,5,562,77.3,0,0
870.02,70,58,0,775,9.5,1,0
2475.23,56,146,0,567,12.6,1,0
2094.26,37,135,0,407,58.0,0,0
1356.48,37,62,0,553,15.0,0,0
3225.86,71,95,0,822,8.7,0,0
786.79,71,121,0,322,32.2,0,0
2569.13,31,39,2,690,5.3,1,0
3826.46,69,176,2,515,7.8,1,0
3023.3,28,52,0,374,51.5,1,0
719.92,72,6,0,328,5.1,1,1
3160.86,60,149,1,354,59.2,0,0
1610.36,62,79,1,467,31.4,1,0
2863.12,34,93,1,873,64.7,1,0
565.11,26,104,0,620,58.5,1,0
2873.09,24,136,1,637,75.1,1,0
1620.39,39,137,0,711,115.0,0,0
826.48,25,69,1,332,10.1,0,0
2125.7,42,151,1,656,47.5,0,0
3526.18,59,85,0,820,0.6,0,0
2769.44,21,127,0,899,1.0,1,0
494.11,71,75,0,666,74.1,0,0
673.13,49,64,1,580,24.4,1,0
863.73,46,72,0,349,14.5,1,1
1575.17,78,34,3,604,13.9,1,0
1113.69,70,93,1,808,24.2,1,0
1804.33,54,90,1,688,51.8,0,0
1402.76,73,65,0,779,26.5,0,0
1114.69,65,50,3,344,130.3,0,0
3839.52,58,56,0,558,48.1,1,1
189.93,27,92,0,788,4.3,1,0
182.33,32,33,2,360,43.4,0,0
3774.92,38,63,1,573,10.7,0,0
419.11,78,62,3,392,9.7,1,0
1057.95,35,86,1,662,61.2,1,0
874.22,30,114,1,411,61.2,1,0
629.18,61,36,5,409,82.7,0,0
2592.41,76,6,0,518,67.9,0,0
800.95,43,26,5,718,1.8,1,0
1324.55,21,71,3,644,12.0,1,0
1956.63,51,20,0,316,53.3,1,1
3189.45,27,136,0,338,80.8,1,0
644.02,56,91,0,838,74.9,0,0
2621.85,49,69,0,511,2.5,0,0
889.86,33,163,5,498,107.5,0,0
161.97,45,148,0,381,16.5,1,0
2660.98,50,112,0,369,22.9,1,0
408.41,63,133,3,882,1.9,1,0
2431.24,74,127,0,669,3.6,1,0
1465.12,30,1,1,367,26.0,1,0
213.03,42,13,5,514,24.7,0,0
3110.98,25,33,5,497,50.1,1,0
1109.92,22,40,5,682,28.2,0,0
825.71,19,155,0,783,53.3,0,0
758.21,24,40,0,834,1.0,1,0
1346.73,63,82,3,338,152.8,0,0
2389.86,58,159,5,659,36.3,0,0
768.24,31,42,1,314,38.7,0,0
3248.37,37,17,5,644,43.0,0,0
1541.14,33,6,0,754,11.1,1,0
164.06,50,83,2,854,70.4,1,0
2563.73,67,24,1,643,21.1,0,0
1965.21,76,63,3,722,17.8,1,0
1851.7,46,86,0,853,38.0,0,0
1043.01,69,57,1,631,9.5,0,0
25.94,28,27,5,695,60.7,1,0
3044.2,31,146,1,409,3.5,1,0
3292.67,75,96,5,562,10.0,0,0
2713.81,75,177,3,877,11.6,1,0
771.54,67,22,0,704,38.4,1,0
2123.08,24,129,5,541,54.4,1,0
2019.12,49,13,0,463,2.6,1,0
1722.95,66,68,2,834,6.7,0,0
1138.43,78,112,0,576,50.1,1,1
3246.3,31,99,2,369,33.7,1,0
1413.03,46,178,0,351,4.4,0,0
2037.12,32,87,5,420,12.5,0,0
4734.92,23,39,1,304,57.0,0,0
3.36,74,147,2,417,69.3,1,0
938.7,68,99,3,320,4.3,0,0
1832.61,75,85,5,850,56.6,0,0
626.85,32,7,1,575,18.2,0,0
3953.22,44,86,1,428,8.6,1,0
2288.49,75,173,5,751,7.7,0,0
1700.52,20,127,1,686,20.0,0,0
1461.87,47,8,0,584,9.3,0,0
1280.52,76,72,1,696,84.9,1,0
817.16,76,97,1,815,54.1,1,0
3509.16,76,122,5,608,41.6,0,0
1154.65,51,111,3,424,58.7,0,0
511.47,23,70,0,800,8.5,1,0
408.3,65,154,5,477,1.9,1,0
1098.89,24,162,0,439,72.0,0,0
566.01,70,134,0,425,4.5,1,0
2849.12,71,31,1,441,26.6,0,0
940.28,78,89,3,764,67.4,1,0
2271.87,26,118,3,699,32.0,0,0
538.94,33,147,0,401,46.4,1,0
1096.59,60,102,5,760,18.4,1,0
2169.54,43,102,1,792,38.3,1,0
1082.59,61,87,0,900,24.2,1,0
3705.78,23,125,2,363,42.4,1,0
505.76,27,151,5,447,9.1,1,0
1150.01,19,110,0,867,2.1,1,0
559.78,57,137,5,537,48.1,1,0
1114.16,70,122,0,612,34.1,1,0
607.38,34,41,0,563,42.0,0,0
3163.3,55,61,1,320,52.7,0,1
3504.77,35,171,0,710,72.2,1,0
147.91,50,81,2,436,12.7,1,0
561.91,23,70,1,721,12.1,1,0
139.6,52,54,2,374,71.6,1,0
1928.59,51,116,0,547,1.7,1,0
59.89,58,110,1,508,45.3,1,0
1144.92,35,17,5,846,22.9,0,0
135.9,63,31,0,742,58.9,0,0
613.57,59,120,3,472,44.8,0,0
3841.9,37,35,3,837,41.9,1,0
794.05,31,111,5,878,24.9,0,0
1771.89,78,126,0,359,5.3,1,0
1034.56,72,2,1,852,59.8,1,0
1865.2,74,93,0,885,9.5,0,0
3157.89,43,43,1,577,18.4,1,0
1589.72,40,108,3,522,34.4,0,0
2593.41,52,39,1,493,16.6,0,0
205.77,24,70,0,540,73.7,0,0
208.76,57,134,1,367,108.5,1,0
4086.31,52,76,1,654,51.2,0,0
523.88,66,153,1,552,69.5,0,0
2513.22,75,144,5,325,25.2,0,0
4638.72,31,22,0,312,22.3,1,0
749.64,62,84,1,432,1.6,1,0
117.26,41,87,1,751,16.3,1,0
2182.41,33,86,2,617,47.0,0,0
2072.58,43,104,3,408,10.4,1,0
1219.37,68,147,0,572,48.0,0,0
1978.38,23,88,0,400,26.9,0,0
1715.76,34,145,0,747,4.8,0,0
2342.08,58,164,2,816,19.4,0,0
1848.45,32,180,0,434,21.9,0,0
3200.77,26,37,5,654,9.8,0,0
1504.73,61,22,1,485,13.8,0,0
4213.04,30,45,0,700,70.7,1,0
3485.56,72,64,1,703,38.1,1,0
231.93,32,41,3,395,40.7,1,0
349.9,64,1,0,774,84.4,0,0
2442.1,64,128,1,626,7.7,0,0
3216.13,76,114,2,793,36.3,0,0
2037.22,67,95,1,340,7.0,0,0
1708.17,46,54,0,650,23.8,1,0
411.35,40,72,3,678,26.6,1,0
2310.33,48,167,0,547,70.6,1,0
277.9,30,73,3,662,33.3,1,0
2284.1,68,16,2,603,3.3,1,0
364.46,50,52,2,369,58.8,1,0
586.13,44,145,3,667,103.9,1,0
1019.89,19,10,1,524,58.4,1,0
2310.11,44,69,1,443,62.7,0,1
3341.44,27,83,0,571,109.7,1,0
3049.14,72,50,5,433,8.0,0,0
175.88,37,36,3,614,36.6,0,0
44.07,53,19,1,798,10.7,0,0
488.23,58,51,2,452,12.5,1,0
226.82,29,155,2,333,28.0,0,0
462.03,38,145,3,436,65.3,1,1
1967.23,61,151,2,502,36.5,0,0
2224.58,61,168,1,810,38.7,1,0
856.48,47,129,0,618,11.0,1,0
2649.07,38,176,1,741,15.3,0,0
15.92,52,104,0,664,6.3,0,0
715.82,69,162,3,469,41.7,1,0
